Section,Section_label,Année,Postes
40,"Politique, Pouvoir, Organisation",2011,2
40,"Politique, Pouvoir, Organisation",2012,2
40,"Politique, Pouvoir, Organisation",2013,2
40,"Politique, Pouvoir, Organisation",2014,2
40,"Politique, Pouvoir, Organisation",2015,2
40,"Politique, Pouvoir, Organisation",2016,1
40,"Politique, Pouvoir, Organisation",2017,2
41,"Mathématiques et interactions des mathématiques",2006,2
41,"Mathématiques et interactions des mathématiques",2007,1
41,"Mathématiques et interactions des mathématiques",2008,1
41,"Mathématiques et interactions des mathématiques",2009,1
41,"Mathématiques et interactions des mathématiques",2010,2
41,"Mathématiques et interactions des mathématiques",2011,2
41,"Mathématiques et interactions des mathématiques",2012,1
41,"Mathématiques et interactions des mathématiques",2013,0
41,"Mathématiques et interactions des mathématiques",2014,0
41,"Mathématiques et interactions des mathématiques",2015,1
41,"Mathématiques et interactions des mathématiques",2016,3
41,"Mathématiques et interactions des mathématiques",2017,2
Interdisciplinaires,"Commissions interdisciplinaires",2006,5
Interdisciplinaires,"Commissions interdisciplinaires",2007,15
Interdisciplinaires,"Commissions interdisciplinaires",2008,9
Interdisciplinaires,"Commissions interdisciplinaires",2009,6
Interdisciplinaires,"Commissions interdisciplinaires",2010,9
Interdisciplinaires,"Commissions interdisciplinaires",2011,5
Interdisciplinaires,"Commissions interdisciplinaires",2012,4
Interdisciplinaires,"Commissions interdisciplinaires",2013,6
Interdisciplinaires,"Commissions interdisciplinaires",2014,2
Interdisciplinaires,"Commissions interdisciplinaires",2015,5
Interdisciplinaires,"Commissions interdisciplinaires",2016,6
Interdisciplinaires,"Commissions interdisciplinaires",2017,4
